,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy
,high,low,open,last_price
05/11/1984,242.05,242.05,242.05,242.05
06/11/1984,242.05,242.05,242.05,242.05
07/11/1984,240.8,240.8,240.8,240.8
08/11/1984,240.95,240.95,240.95,240.95
09/11/1984,241,241,241,241
12/11/1984,241,241,241,241
13/11/1984,240.45,240.45,240.45,240.45
14/11/1984,242.45,242.45,242.45,242.45
15/11/1984,242.5,242.5,242.5,242.5
16/11/1984,242.8,242.8,242.8,242.8
19/11/1984,243.65,243.65,243.65,243.65
20/11/1984,244.8,244.8,244.8,244.8
21/11/1984,245.53,245.53,245.53,245.53
22/11/1984,245.53,245.53,245.53,245.53
23/11/1984,245.4,245.4,245.4,245.4
26/11/1984,246.15,246.15,246.15,246.15
27/11/1984,245.4,245.4,245.4,245.4
28/11/1984,245.45,245.45,245.45,245.45
29/11/1984,245.8,245.8,245.8,245.8
30/11/1984,247.5,247.5,247.5,247.5
03/12/1984,248.2,248.2,248.2,248.2
04/12/1984,246.45,246.45,246.45,246.45
05/12/1984,246.8,246.8,246.8,246.8
06/12/1984,246.55,246.55,246.55,246.55
07/12/1984,247.4,247.4,247.4,247.4
10/12/1984,246.82,246.82,246.82,246.82
11/12/1984,247,247,247,247
12/12/1984,247.25,247.25,247.25,247.25
13/12/1984,247.55,247.55,247.55,247.55
14/12/1984,247.75,247.75,247.75,247.75
17/12/1984,247.55,247.55,247.55,247.55
18/12/1984,246.75,246.75,246.75,246.75
19/12/1984,247.76,247.76,247.76,247.76
20/12/1984,248.1,248.1,248.1,248.1
21/12/1984,247.95,247.95,247.95,247.95
24/12/1984,248.1,248.1,248.1,248.1
25/12/1984,248.1,248.1,248.1,248.1
26/12/1984,249.05,249.05,249.05,249.05
27/12/1984,250.2,250.2,250.2,250.2
28/12/1984,250.45,250.45,250.45,250.45
31/12/1984,251.6,251.6,251.6,251.6
01/01/1985,251.6,251.6,251.6,251.6
02/01/1985,251.8,251.8,251.8,251.8
03/01/1985,252.45,252.45,252.45,252.45
04/01/1985,253.2,253.2,253.2,253.2
07/01/1985,255.95,255.95,255.95,255.95
08/01/1985,253.75,253.75,253.75,253.75
09/01/1985,255.1,255.1,255.1,255.1
10/01/1985,253.7,253.7,253.7,253.7
11/01/1985,253.83,253.83,253.83,253.83
14/01/1985,255.4,255.4,255.4,255.4
15/01/1985,254.7,254.7,254.7,254.7
16/01/1985,254.95,254.95,254.95,254.95
17/01/1985,254.55,254.55,254.55,254.55
18/01/1985,254.58,254.58,254.58,254.58
21/01/1985,254.58,254.58,254.58,254.58
22/01/1985,254,254,254,254
23/01/1985,254.4,254.4,254.4,254.4
24/01/1985,253.7,253.7,253.7,253.7
25/01/1985,253.95,253.95,253.95,253.95
28/01/1985,254.18,254.18,254.18,254.18
29/01/1985,254.35,254.35,254.35,254.35
30/01/1985,254.5,254.5,254.5,254.5
31/01/1985,254.8,254.8,254.8,254.8
01/02/1985,256.75,256.75,256.75,256.75
04/02/1985,259.42,259.42,259.42,259.42
05/02/1985,259.7,259.7,259.7,259.7
06/02/1985,259.53,259.53,259.53,259.53
07/02/1985,260.65,260.65,260.65,260.65
08/02/1985,260.7,260.7,260.7,260.7
11/02/1985,261.65,261.65,261.65,261.65
12/02/1985,261.65,261.65,261.65,261.65
13/02/1985,262.8,262.8,262.8,262.8
14/02/1985,260.5,260.5,260.5,260.5
15/02/1985,257.85,257.85,257.85,257.85
18/02/1985,257.85,257.85,257.85,257.85
19/02/1985,260.7,260.7,260.7,260.7
20/02/1985,261.3,261.3,261.3,261.3
21/02/1985,261.8,261.8,261.8,261.8
22/02/1985,262.8,262.8,262.8,262.8
25/02/1985,262.65,262.65,262.65,262.65
26/02/1985,261.05,261.05,261.05,261.05
27/02/1985,259.3,259.3,259.3,259.3
28/02/1985,259.45,259.45,259.45,259.45
01/03/1985,260.35,260.35,260.35,260.35
04/03/1985,260.1,260.1,260.1,260.1
05/03/1985,261,261,261,261
06/03/1985,261.2,261.2,261.2,261.2
07/03/1985,261,261,261,261
08/03/1985,261.63,261.63,261.63,261.63
11/03/1985,259.25,259.25,259.25,259.25
12/03/1985,260.1,260.1,260.1,260.1
13/03/1985,260.25,260.25,260.25,260.25
14/03/1985,260.55,260.55,260.55,260.55
15/03/1985,260.55,260.55,260.55,260.55
18/03/1985,259.9,259.9,259.9,259.9
19/03/1985,256.3,256.3,256.3,256.3
20/03/1985,256.4,256.4,256.4,256.4
21/03/1985,254.1,254.1,254.1,254.1
22/03/1985,255.65,255.65,255.65,255.65
25/03/1985,256.65,256.65,256.65,256.65
26/03/1985,255.4,255.4,255.4,255.4
27/03/1985,251.95,251.95,251.95,251.95
28/03/1985,253,253,253,253
29/03/1985,251,251,251,251
01/04/1985,252.45,252.45,252.45,252.45
02/04/1985,254.3,254.3,254.3,254.3
03/04/1985,253.15,253.15,253.15,253.15
04/04/1985,254.5,254.5,254.5,254.5
05/04/1985,254.85,254.85,254.85,254.85
08/04/1985,255.5,255.5,255.5,255.5
09/04/1985,254.9,254.9,254.9,254.9
10/04/1985,254.25,254.25,254.25,254.25
11/04/1985,251.7,251.7,251.7,251.7
12/04/1985,251.35,251.35,251.35,251.35
15/04/1985,249.95,249.95,249.95,249.95
16/04/1985,249.55,249.55,249.55,249.55
17/04/1985,249.55,249.55,249.55,249.55
18/04/1985,247.6,247.6,247.6,247.6
19/04/1985,247.4,247.4,247.4,247.4
22/04/1985,248.8,248.8,248.8,248.8
23/04/1985,250,250,250,250
24/04/1985,251.3,251.3,251.3,251.3
25/04/1985,252.35,252.35,252.35,252.35
26/04/1985,252.95,252.95,252.95,252.95
29/04/1985,252.7,252.7,252.7,252.7
30/04/1985,251.5,251.5,251.5,251.5
01/05/1985,252.75,252.75,252.75,252.75
02/05/1985,252.95,252.95,252.95,252.95
03/05/1985,253.85,253.85,253.85,253.85
06/05/1985,254.55,254.55,254.55,254.55
07/05/1985,252.9,252.9,252.9,252.9
08/05/1985,253.75,253.75,253.75,253.75
09/05/1985,251.55,251.55,251.55,251.55
10/05/1985,252.4,252.4,252.4,252.4
13/05/1985,251.35,251.35,251.35,251.35
14/05/1985,249.6,249.6,249.6,249.6
15/05/1985,251,251,251,251
16/05/1985,251.5,251.5,251.5,251.5
17/05/1985,250.7,250.7,250.7,250.7
20/05/1985,249.65,249.65,249.65,249.65
21/05/1985,250.25,250.25,250.25,250.25
22/05/1985,250.75,250.75,250.75,250.75
23/05/1985,251.3,251.3,251.3,251.3
24/05/1985,251.1,251.1,251.1,251.1
27/05/1985,251.1,251.1,251.1,251.1
28/05/1985,251.6,251.6,251.6,251.6
29/05/1985,251.75,251.75,251.75,251.75
30/05/1985,251.6,251.6,251.6,251.6
31/05/1985,251.2,251.2,251.2,251.2
03/06/1985,248.6,248.6,248.6,248.6
04/06/1985,249.1,249.1,249.1,249.1
05/06/1985,249.45,249.45,249.45,249.45
06/06/1985,247.7,247.7,247.7,247.7
07/06/1985,249.55,249.55,249.55,249.55
10/06/1985,250,250,250,250
11/06/1985,249.9,249.9,249.9,249.9
12/06/1985,249.85,249.85,249.85,249.85
13/06/1985,249.8,249.8,249.8,249.8
14/06/1985,248.75,248.75,248.75,248.75
17/06/1985,248.7,248.7,248.7,248.7
18/06/1985,247.55,247.55,247.55,247.55
19/06/1985,247.7,247.7,247.7,247.7
20/06/1985,248.35,248.35,248.35,248.35
21/06/1985,248.15,248.15,248.15,248.15
24/06/1985,248.8,248.8,248.8,248.8
25/06/1985,249,249,249,249
26/06/1985,248.45,248.45,248.45,248.45
27/06/1985,249,249,249,249
28/06/1985,248.4,248.4,248.4,248.4
01/07/1985,247.95,247.95,247.95,247.95
02/07/1985,248.35,248.35,248.35,248.35
03/07/1985,248.05,248.05,248.05,248.05
04/07/1985,248.05,248.05,248.05,248.05
05/07/1985,247,247,247,247
08/07/1985,246.05,246.05,246.05,246.05
09/07/1985,244.25,244.25,244.25,244.25
10/07/1985,243.45,243.45,243.45,243.45
11/07/1985,243,243,243,243
12/07/1985,240.95,240.95,240.95,240.95
15/07/1985,237.65,237.65,237.65,237.65
16/07/1985,237.9,237.9,237.9,237.9
17/07/1985,236.5,236.5,236.5,236.5
18/07/1985,238.2,238.2,238.2,238.2
19/07/1985,238.75,238.75,238.75,238.75
22/07/1985,240.05,240.05,240.05,240.05
23/07/1985,238,238,238,238
24/07/1985,239.75,239.75,239.75,239.75
25/07/1985,238.9,238.9,238.9,238.9
26/07/1985,239.25,239.25,239.25,239.25
29/07/1985,237.15,237.15,237.15,237.15
30/07/1985,237.4,237.4,237.4,237.4
31/07/1985,236.45,236.45,236.45,236.45
01/08/1985,237.65,237.65,237.65,237.65
02/08/1985,237.45,237.45,237.45,237.45
05/08/1985,237.5,237.5,237.5,237.5
06/08/1985,238.45,238.45,238.45,238.45
07/08/1985,238.4,238.4,238.4,238.4
08/08/1985,238.5,238.5,238.5,238.5
09/08/1985,238.55,238.55,238.55,238.55
12/08/1985,237.3,237.3,237.3,237.3
13/08/1985,237.35,237.35,237.35,237.35
14/08/1985,238,238,238,238
15/08/1985,237.15,237.15,237.15,237.15
16/08/1985,236.85,236.85,236.85,236.85
19/08/1985,236.85,236.85,236.85,236.85
20/08/1985,237.4,237.4,237.4,237.4
21/08/1985,237,237,237,237
22/08/1985,235.85,235.85,235.85,235.85
23/08/1985,236.5,236.5,236.5,236.5
26/08/1985,236.89,236.89,236.89,236.89
27/08/1985,237.38,237.38,237.38,237.38
28/08/1985,237,237,237,237
29/08/1985,237.12,237.12,237.12,237.12
30/08/1985,239,239,239,239
02/09/1985,239,239,239,239
03/09/1985,239.5,239.5,239.5,239.5
04/09/1985,239.6,239.6,239.6,239.6
05/09/1985,239.95,239.95,239.95,239.95
06/09/1985,243.6,243.6,243.6,243.6
09/09/1985,243.45,243.45,243.45,243.45
10/09/1985,242.75,242.75,242.75,242.75
11/09/1985,243.55,243.55,243.55,243.55
12/09/1985,243.2,243.2,243.2,243.2
13/09/1985,242,242,242,242
16/09/1985,241.35,241.35,241.35,241.35
17/09/1985,241.7,241.7,241.7,241.7
18/09/1985,242.25,242.25,242.25,242.25
19/09/1985,242.05,242.05,242.05,242.05
20/09/1985,240.1,240.1,240.1,240.1
23/09/1985,231.9,231.9,231.9,231.9
24/09/1985,229.8,229.8,229.8,229.8
25/09/1985,226.9,226.9,226.9,226.9
26/09/1985,220.3,220.3,220.3,220.3
27/09/1985,220.1,220.1,220.1,220.1
30/09/1985,216.5,216.5,216.5,216.5
01/10/1985,215,215,215,215
02/10/1985,214.1,214.1,214.1,214.1
03/10/1985,212.79,212.79,212.79,212.79
04/10/1985,213.45,213.45,213.45,213.45
07/10/1985,215.45,215.45,215.45,215.45
08/10/1985,216,216,216,216
09/10/1985,214.8,214.8,214.8,214.8
10/10/1985,215.4,215.4,215.4,215.4
11/10/1985,214.65,214.65,214.65,214.65
14/10/1985,214.65,214.65,214.65,214.65
15/10/1985,215.45,215.45,215.45,215.45
16/10/1985,217.3,217.3,217.3,217.3
17/10/1985,215.15,215.15,215.15,215.15
18/10/1985,215.15,215.15,215.15,215.15
21/10/1985,215.7,215.7,215.7,215.7
22/10/1985,216.1,216.1,216.1,216.1
23/10/1985,215.9,215.9,215.9,215.9
24/10/1985,216.7,216.7,216.7,216.7
25/10/1985,214.9,214.9,214.9,214.9
28/10/1985,213.5,213.5,213.5,213.5
29/10/1985,212.43,212.43,212.43,212.43
30/10/1985,211.5,211.5,211.5,211.5
31/10/1985,211.55,211.55,211.55,211.55
01/11/1985,209,209,209,209
04/11/1985,207.9,207.9,207.9,207.9
05/11/1985,208,208,208,208
06/11/1985,205.25,205.25,205.25,205.25
07/11/1985,205.6,205.6,205.6,205.6
08/11/1985,205.85,205.85,205.85,205.85
11/11/1985,205.85,205.85,205.85,205.85
12/11/1985,205.85,205.85,205.85,205.85
13/11/1985,204,204,204,204
14/11/1985,203.35,203.35,203.35,203.35
15/11/1985,204.3,204.3,204.3,204.3
18/11/1985,203.45,203.45,203.45,203.45
19/11/1985,203,203,203,203
20/11/1985,203.45,203.45,203.45,203.45
21/11/1985,202.1,202.1,202.1,202.1
22/11/1985,201.35,201.35,201.35,201.35
25/11/1985,200.8,200.8,200.8,200.8
26/11/1985,201,201,201,201
27/11/1985,201.05,201.05,201.05,201.05
28/11/1985,201.05,201.05,201.05,201.05
29/11/1985,202.1,202.1,202.1,202.1
02/12/1985,204.03,204.03,204.03,204.03
03/12/1985,204.75,204.75,204.75,204.75
04/12/1985,202.65,202.65,202.65,202.65
05/12/1985,203,203,203,203
06/12/1985,203.4,203.4,203.4,203.4
09/12/1985,203.5,203.5,203.5,203.5
10/12/1985,203.6,203.6,203.6,203.6
11/12/1985,203.9,203.9,203.9,203.9
12/12/1985,202.05,202.05,202.05,202.05
13/12/1985,202.8,202.8,202.8,202.8
16/12/1985,202.6,202.6,202.6,202.6
17/12/1985,201.95,201.95,201.95,201.95
18/12/1985,203.15,203.15,203.15,203.15
19/12/1985,202.97,202.97,202.97,202.97
20/12/1985,202.7,202.7,202.7,202.7
23/12/1985,202.45,202.45,202.45,202.45
24/12/1985,202.75,202.75,202.75,202.75
25/12/1985,202.75,202.75,202.75,202.75
26/12/1985,202.8,202.8,202.8,202.8
27/12/1985,202.2,202.2,202.2,202.2
30/12/1985,201.05,201.05,201.05,201.05
31/12/1985,200.25,200.25,200.25,200.25
01/01/1986,200.25,200.25,200.25,200.25
02/01/1986,199.15,199.15,199.15,199.15
03/01/1986,202.53,202.53,202.53,202.53
06/01/1986,201.9,201.9,201.9,201.9
07/01/1986,201.7,201.7,201.7,201.7
08/01/1986,202.1,202.1,202.1,202.1
09/01/1986,202.1,202.1,202.1,202.1
10/01/1986,202.35,202.35,202.35,202.35
13/01/1986,202.7,202.7,202.7,202.7
14/01/1986,202.6,202.6,202.6,202.6
15/01/1986,202.5,202.5,202.5,202.5
16/01/1986,202.55,202.55,202.55,202.55
17/01/1986,202.52,202.52,202.52,202.52
20/01/1986,202.52,202.52,202.52,202.52
21/01/1986,202.35,202.35,202.35,202.35
22/01/1986,201.7,201.7,201.7,201.7
23/01/1986,202.05,202.05,202.05,202.05
24/01/1986,196.05,196.05,196.05,196.05
27/01/1986,195.75,195.75,195.75,195.75
28/01/1986,195.65,195.65,195.65,195.65
29/01/1986,194.1,194.1,194.1,194.1
30/01/1986,193.05,193.05,193.05,193.05
31/01/1986,192.3,192.3,192.3,192.3
03/02/1986,191.55,191.55,191.55,191.55
04/02/1986,192.05,192.05,192.05,192.05
05/02/1986,190.65,190.65,190.65,190.65
06/02/1986,190.48,190.48,190.48,190.48
07/02/1986,191.35,191.35,191.35,191.35
10/02/1986,188.15,188.15,188.15,188.15
11/02/1986,187.45,187.45,187.45,187.45
12/02/1986,186.72,186.72,186.72,186.72
13/02/1986,182.3,182.3,182.3,182.3
14/02/1986,182,182,182,182
17/02/1986,182,182,182,182
18/02/1986,181.05,181.05,181.05,181.05
19/02/1986,179.4,179.4,179.4,179.4
20/02/1986,181.1,181.1,181.1,181.1
21/02/1986,182.98,182.98,182.98,182.98
24/02/1986,182.15,182.15,182.15,182.15
25/02/1986,180.95,180.95,180.95,180.95
26/02/1986,181.15,181.15,181.15,181.15
27/02/1986,180.15,180.15,180.15,180.15
28/02/1986,180.55,180.55,180.55,180.55
03/03/1986,179.65,179.65,179.65,179.65
04/03/1986,179,179,179,179
05/03/1986,181.45,181.45,181.45,181.45
06/03/1986,179.3,179.3,179.3,179.3
07/03/1986,179.45,179.45,179.45,179.45
10/03/1986,180.7,180.7,180.7,180.7
11/03/1986,179.9,179.9,179.9,179.9
12/03/1986,180.2,180.2,180.2,180.2
13/03/1986,179.9,179.9,179.9,179.9
14/03/1986,177.15,177.15,177.15,177.15
17/03/1986,175.73,175.73,175.73,175.73
18/03/1986,175,175,175,175
19/03/1986,177.1,177.1,177.1,177.1
20/03/1986,176.37,176.37,176.37,176.37
21/03/1986,175.8,175.8,175.8,175.8
24/03/1986,178.9,178.9,178.9,178.9
25/03/1986,180.2,180.2,180.2,180.2
26/03/1986,179.8,179.8,179.8,179.8
27/03/1986,179.52,179.52,179.52,179.52
28/03/1986,179.85,179.85,179.85,179.85
31/03/1986,177.6,177.6,177.6,177.6
01/04/1986,178.15,178.15,178.15,178.15
02/04/1986,179.5,179.5,179.5,179.5
03/04/1986,179.9,179.9,179.9,179.9
04/04/1986,180.35,180.35,180.35,180.35
07/04/1986,182.85,182.85,182.85,182.85
08/04/1986,180.05,180.05,180.05,180.05
09/04/1986,180.05,180.05,180.05,180.05
10/04/1986,178.8,178.8,178.8,178.8
11/04/1986,178.35,178.35,178.35,178.35
14/04/1986,179.12,179.12,179.12,179.12
15/04/1986,178.25,178.25,178.25,178.25
16/04/1986,176.5,176.5,176.5,176.5
17/04/1986,175.15,175.15,175.15,175.15
18/04/1986,173.8,173.8,173.8,173.8
21/04/1986,172,172,172,172
22/04/1986,170.15,170.15,170.15,170.15
23/04/1986,169.35,169.35,169.35,169.35
24/04/1986,169,169,169,169
25/04/1986,168.1,168.1,168.1,168.1
28/04/1986,167.15,167.15,167.15,167.15
29/04/1986,167.85,167.85,167.85,167.85
30/04/1986,167.6,167.6,167.6,167.6
01/05/1986,169.65,169.65,169.65,169.65
02/05/1986,169.9,169.9,169.9,169.9
05/05/1986,165.62,165.62,165.62,165.62
06/05/1986,166.25,166.25,166.25,166.25
07/05/1986,165.1,165.1,165.1,165.1
08/05/1986,163.62,163.62,163.62,163.62
09/05/1986,162.35,162.35,162.35,162.35
12/05/1986,161.15,161.15,161.15,161.15
13/05/1986,163,163,163,163
14/05/1986,163.3,163.3,163.3,163.3
15/05/1986,163.6,163.6,163.6,163.6
16/05/1986,165.4,165.4,165.4,165.4
19/05/1986,168.15,168.15,168.15,168.15
20/05/1986,168.6,168.6,168.6,168.6
21/05/1986,168.77,168.77,168.77,168.77
22/05/1986,169.3,169.3,169.3,169.3
23/05/1986,169.6,169.6,169.6,169.6
26/05/1986,169.6,169.6,169.6,169.6
27/05/1986,169.2,169.2,169.2,169.2
28/05/1986,169,169,169,169
29/05/1986,171.6,171.6,171.6,171.6
30/05/1986,174.5,174.5,174.5,174.5
02/06/1986,174.9,174.9,174.9,174.9
03/06/1986,171.6,171.6,171.6,171.6
04/06/1986,171.53,171.53,171.53,171.53
05/06/1986,168.9,168.9,168.9,168.9
06/06/1986,167.7,167.7,167.7,167.7
09/06/1986,167.87,167.87,167.87,167.87
10/06/1986,166.9,166.9,166.9,166.9
11/06/1986,166.35,166.35,166.35,166.35
12/06/1986,165.85,165.85,165.85,165.85
13/06/1986,165.25,165.25,165.25,165.25
16/06/1986,165.5,165.5,165.5,165.5
17/06/1986,167.8,167.8,167.8,167.8
18/06/1986,167.65,167.65,167.65,167.65
19/06/1986,166.88,166.88,166.88,166.88
20/06/1986,167.7,167.7,167.7,167.7
23/06/1986,167.9,167.9,167.9,167.9
24/06/1986,166.65,166.65,166.65,166.65
25/06/1986,166.1,166.1,166.1,166.1
26/06/1986,166.1,166.1,166.1,166.1
27/06/1986,165.45,165.45,165.45,165.45
30/06/1986,163.8,163.8,163.8,163.8
01/07/1986,162.7,162.7,162.7,162.7
02/07/1986,163.35,163.35,163.35,163.35
03/07/1986,161.4,161.4,161.4,161.4
04/07/1986,161.4,161.4,161.4,161.4
07/07/1986,160.7,160.7,160.7,160.7
08/07/1986,161,161,161,161
09/07/1986,161.08,161.08,161.08,161.08
10/07/1986,160.5,160.5,160.5,160.5
11/07/1986,161.35,161.35,161.35,161.35
14/07/1986,160.25,160.25,160.25,160.25
15/07/1986,159.5,159.5,159.5,159.5
16/07/1986,158.4,158.4,158.4,158.4
17/07/1986,157.35,157.35,157.35,157.35
18/07/1986,156.45,156.45,156.45,156.45
21/07/1986,155.05,155.05,155.05,155.05
22/07/1986,156.8,156.8,156.8,156.8
23/07/1986,157.45,157.45,157.45,157.45
24/07/1986,156.7,156.7,156.7,156.7
25/07/1986,157.7,157.7,157.7,157.7
28/07/1986,155.95,155.95,155.95,155.95
29/07/1986,155.7,155.7,155.7,155.7
30/07/1986,156.1,156.1,156.1,156.1
31/07/1986,153.85,153.85,153.85,153.85
01/08/1986,153.85,153.85,153.85,153.85
04/08/1986,154,154,154,154
05/08/1986,154.95,154.95,154.95,154.95
06/08/1986,154.4,154.4,154.4,154.4
07/08/1986,153.8,153.8,153.8,153.8
08/08/1986,154.15,154.15,154.15,154.15
11/08/1986,153.77,153.77,153.77,153.77
12/08/1986,154.7,154.7,154.7,154.7
13/08/1986,154.3,154.3,154.3,154.3
14/08/1986,153.73,153.73,153.73,153.73
15/08/1986,154.2,154.2,154.2,154.2
18/08/1986,154.2,154.2,154.2,154.2
19/08/1986,153.5,153.5,153.5,153.5
20/08/1986,153.4,153.4,153.4,153.4
21/08/1986,153.25,153.25,153.25,153.25
22/08/1986,153.45,153.45,153.45,153.45
25/08/1986,153.84,153.84,153.84,153.84
26/08/1986,154.95,154.95,154.95,154.95
27/08/1986,154.68,154.68,154.68,154.68
28/08/1986,156.05,156.05,156.05,156.05
29/08/1986,154.55,154.55,154.55,154.55
01/09/1986,154.55,154.55,154.55,154.55
02/09/1986,154.25,154.25,154.25,154.25
03/09/1986,154.7,154.7,154.7,154.7
04/09/1986,154.9,154.9,154.9,154.9
05/09/1986,155.4,155.4,155.4,155.4
08/09/1986,156.15,156.15,156.15,156.15
09/09/1986,155.7,155.7,155.7,155.7
10/09/1986,154.8,154.8,154.8,154.8
11/09/1986,156.4,156.4,156.4,156.4
12/09/1986,155.35,155.35,155.35,155.35
15/09/1986,155.18,155.18,155.18,155.18
16/09/1986,156.35,156.35,156.35,156.35
17/09/1986,154.8,154.8,154.8,154.8
18/09/1986,153.65,153.65,153.65,153.65
19/09/1986,152,152,152,152
22/09/1986,153.6,153.6,153.6,153.6
23/09/1986,154.66,154.66,154.66,154.66
24/09/1986,154.57,154.57,154.57,154.57
25/09/1986,154.55,154.55,154.55,154.55
26/09/1986,154.35,154.35,154.35,154.35
29/09/1986,153.65,153.65,153.65,153.65
30/09/1986,154.35,154.35,154.35,154.35
01/10/1986,154.15,154.15,154.15,154.15
02/10/1986,153.92,153.92,153.92,153.92
03/10/1986,154.17,154.17,154.17,154.17
06/10/1986,154.06,154.06,154.06,154.06
07/10/1986,154.07,154.07,154.07,154.07
08/10/1986,154.35,154.35,154.35,154.35
09/10/1986,154.95,154.95,154.95,154.95
10/10/1986,154.45,154.45,154.45,154.45
13/10/1986,154.45,154.45,154.45,154.45
14/10/1986,153.97,153.97,153.97,153.97
15/10/1986,154.2,154.2,154.2,154.2
16/10/1986,154.2,154.2,154.2,154.2
17/10/1986,154.23,154.23,154.23,154.23
20/10/1986,154.75,154.75,154.75,154.75
21/10/1986,155.16,155.16,155.16,155.16
22/10/1986,155.8,155.8,155.8,155.8
23/10/1986,158.13,158.13,158.13,158.13
24/10/1986,161.35,161.35,161.35,161.35
27/10/1986,160.7,160.7,160.7,160.7
28/10/1986,160.1,160.1,160.1,160.1
29/10/1986,160.5,160.5,160.5,160.5
30/10/1986,161.78,161.78,161.78,161.78
31/10/1986,163.4,163.4,163.4,163.4
03/11/1986,164,164,164,164
04/11/1986,163.92,163.92,163.92,163.92
05/11/1986,164.5,164.5,164.5,164.5
06/11/1986,163.3,163.3,163.3,163.3
07/11/1986,163.2,163.2,163.2,163.2
10/11/1986,162.85,162.85,162.85,162.85
11/11/1986,162.85,162.85,162.85,162.85
12/11/1986,160.62,160.62,160.62,160.62
13/11/1986,160.9,160.9,160.9,160.9
14/11/1986,161.45,161.45,161.45,161.45
17/11/1986,162.82,162.82,162.82,162.82
18/11/1986,162.8,162.8,162.8,162.8
19/11/1986,162.4,162.4,162.4,162.4
20/11/1986,162.75,162.75,162.75,162.75
21/11/1986,164.05,164.05,164.05,164.05
24/11/1986,164.18,164.18,164.18,164.18
25/11/1986,162.55,162.55,162.55,162.55
26/11/1986,162.95,162.95,162.95,162.95
27/11/1986,162.95,162.95,162.95,162.95
28/11/1986,162.05,162.05,162.05,162.05
01/12/1986,162.25,162.25,162.25,162.25
02/12/1986,162,162,162,162
03/12/1986,162.26,162.26,162.26,162.26
04/12/1986,162.77,162.77,162.77,162.77
05/12/1986,162.42,162.42,162.42,162.42
08/12/1986,162.4,162.4,162.4,162.4
09/12/1986,162.6,162.6,162.6,162.6
10/12/1986,162.75,162.75,162.75,162.75
11/12/1986,162.7,162.7,162.7,162.7
12/12/1986,163.05,163.05,163.05,163.05
15/12/1986,163.25,163.25,163.25,163.25
16/12/1986,163.95,163.95,163.95,163.95
17/12/1986,163.65,163.65,163.65,163.65
18/12/1986,163,163,163,163
19/12/1986,162.2,162.2,162.2,162.2
22/12/1986,162.75,162.75,162.75,162.75
23/12/1986,162.7,162.7,162.7,162.7
24/12/1986,161.45,161.45,161.45,161.45
25/12/1986,161.45,161.45,161.45,161.45
26/12/1986,159.75,159.75,159.75,159.75
29/12/1986,159.05,159.05,159.05,159.05
30/12/1986,159.9,159.9,159.9,159.9
31/12/1986,158.3,158.3,158.3,158.3
01/01/1987,158.3,158.3,158.3,158.3
02/01/1987,158.25,158.25,158.25,158.25
05/01/1987,159.4,159.4,159.4,159.4
06/01/1987,158.78,158.78,158.78,158.78
07/01/1987,158.05,158.05,158.05,158.05
08/01/1987,158.23,158.23,158.23,158.23
09/01/1987,158.2,158.2,158.2,158.2
12/01/1987,156.77,156.77,156.77,156.77
13/01/1987,155.75,155.75,155.75,155.75
14/01/1987,152.8,152.8,152.8,152.8
15/01/1987,153.55,153.55,153.55,153.55
16/01/1987,153.4,153.4,153.4,153.4
19/01/1987,153.4,153.4,153.4,153.4
20/01/1987,152.68,152.68,152.68,152.68
21/01/1987,153.95,153.95,153.95,153.95
22/01/1987,151.9,151.9,151.9,151.9
23/01/1987,153.08,153.08,153.08,153.08
26/01/1987,152.65,152.65,152.65,152.65
27/01/1987,151.65,151.65,151.65,151.65
28/01/1987,151.75,151.75,151.75,151.75
29/01/1987,152.1,152.1,152.1,152.1
30/01/1987,153.65,153.65,153.65,153.65
02/02/1987,152.57,152.57,152.57,152.57
03/02/1987,152.5,152.5,152.5,152.5
04/02/1987,152.8,152.8,152.8,152.8
05/02/1987,153.63,153.63,153.63,153.63
06/02/1987,154.45,154.45,154.45,154.45
09/02/1987,152.55,152.55,152.55,152.55
10/02/1987,152.4,152.4,152.4,152.4
11/02/1987,153.7,153.7,153.7,153.7
12/02/1987,154.1,154.1,154.1,154.1
13/02/1987,153.7,153.7,153.7,153.7
16/02/1987,153.7,153.7,153.7,153.7
17/02/1987,153.22,153.22,153.22,153.22
18/02/1987,153.85,153.85,153.85,153.85
19/02/1987,154.13,154.13,154.13,154.13
20/02/1987,153.65,153.65,153.65,153.65
23/02/1987,153.68,153.68,153.68,153.68
24/02/1987,153.78,153.78,153.78,153.78
25/02/1987,153.6,153.6,153.6,153.6
26/02/1987,153.15,153.15,153.15,153.15
27/02/1987,153.27,153.27,153.27,153.27
02/03/1987,153.5,153.5,153.5,153.5
03/03/1987,153.65,153.65,153.65,153.65
04/03/1987,153.71,153.71,153.71,153.71
05/03/1987,153.2,153.2,153.2,153.2
06/03/1987,153.47,153.47,153.47,153.47
09/03/1987,153.8,153.8,153.8,153.8
10/03/1987,153.65,153.65,153.65,153.65
11/03/1987,153.82,153.82,153.82,153.82
12/03/1987,153.63,153.63,153.63,153.63
13/03/1987,152.65,152.65,152.65,152.65
16/03/1987,151.65,151.65,151.65,151.65
17/03/1987,151.95,151.95,151.95,151.95
18/03/1987,151.95,151.95,151.95,151.95
19/03/1987,151.48,151.48,151.48,151.48
20/03/1987,151.7,151.7,151.7,151.7
23/03/1987,150.25,150.25,150.25,150.25
